fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,guess,
8.1,0.575,0.22,2.1,0.077,12,65,0.9967,3.29,0.51,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.195106613,0.03806659
7.2,0.49,0.24,2.2,0.07,5,36,0.996,3.33,0.48,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.357937559,0.128119296
8.1,0.575,0.22,2.1,0.077,12,65,0.9967,3.29,0.51,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.195106613,0.03806659
7.8,0.41,0.68,1.7,0.467,18,69,0.9973,3.08,1.31,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.392961604,0.154418822
6.2,0.63,0.31,1.7,0.088,15,64,0.9969,3.46,0.79,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.258957774,0.067059129
8,0.33,0.53,2.5,0.091,18,80,0.9976,3.37,0.8,9.6,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.68537712,0.098987557
8.1,0.785,0.52,2,0.122,37,153,0.9969,3.21,0.69,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.870636516,0.016734911
7.8,0.56,0.19,1.8,0.104,12,47,0.9964,3.19,0.93,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.725132678,0.5258174
8.4,0.62,0.09,2.2,0.084,11,108,0.9964,3.15,0.66,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.389711333,0.151874923
8.4,0.6,0.1,2.2,0.085,14,111,0.9964,3.15,0.66,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.410973535,0.168899246
10.1,0.31,0.44,2.3,0.08,22,46,0.9988,3.32,0.67,9.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.84288426,0.024685356
7.8,0.56,0.19,1.8,0.104,12,47,0.9964,3.19,0.93,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.725132678,0.5258174
9.4,0.4,0.31,2.2,0.09,13,62,0.9966,3.07,0.63,10.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.962326507,0.001419292
8.3,0.54,0.28,1.9,0.077,11,40,0.9978,3.39,0.61,10,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.553897752,0.199007216
7.8,0.56,0.12,2,0.082,7,28,0.997,3.37,0.5,9.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.315801878,0.46812707
8.8,0.55,0.04,2.2,0.119,14,56,0.9962,3.21,0.6,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.832080372,0.028197001
7,0.69,0.08,1.8,0.097,22,89,0.9959,3.34,0.54,9.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.005529798,0.988970983
7.3,1.07,0.09,1.7,0.178,10,89,0.9962,3.3,0.57,9,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.379003873,0.38563619
8.8,0.55,0.04,2.2,0.119,14,56,0.9962,3.21,0.6,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.832080372,0.028197001
7.3,0.695,0,2.5,0.075,3,13,0.998,3.49,0.52,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.124112534,0.015403921
8,0.71,0,2.6,0.08,11,34,0.9976,3.44,0.53,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.208276869,0.043379254
7.8,0.5,0.17,1.6,0.082,21,102,0.996,3.39,0.48,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.203537539,0.04142753
9,0.62,0.04,1.9,0.146,27,90,0.9984,3.16,0.7,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.311383612,0.096959754
8.2,1.33,0,1.7,0.081,3,12,0.9964,3.53,0.49,10.9,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.89733605,0.010539887
8.1,1.33,0,1.8,0.082,3,12,0.9964,3.54,0.48,10.9,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.880657373,0.014242663
8,0.59,0.16,1.8,0.065,3,16,0.9962,3.42,0.92,10.5,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.014892411,0.970436962
6.1,0.38,0.15,1.8,0.072,6,19,0.9955,3.42,0.57,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.562808639,0.316753564
8,0.745,0.56,2,0.118,30,134,0.9968,3.24,0.66,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.932042708,0.004618194
5.6,0.5,0.09,2.3,0.049,17,99,0.9937,3.63,0.63,13,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.260734951,1.589452618
5.6,0.5,0.09,2.3,0.049,17,99,0.9937,3.63,0.63,13,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.260734951,1.589452618
6.6,0.5,0.01,1.5,0.06,17,26,0.9952,3.4,0.58,9.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.650019039,0.122486673
7.9,1.04,0.05,2.2,0.084,13,29,0.9959,3.22,0.55,9.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.099649779,0.810630521
8.4,0.745,0.11,1.9,0.09,16,63,0.9965,3.19,0.82,9.6,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.476219017,0.226784553
8.3,0.715,0.15,1.8,0.089,10,52,0.9968,3.23,0.77,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.412922974,0.170505383
7.2,0.415,0.36,2,0.081,13,45,0.9972,3.48,0.64,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.406794471,0.165481741
7.8,0.56,0.19,2.1,0.081,15,105,0.9962,3.33,0.54,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.185171986,0.034288664
7.8,0.56,0.19,2,0.081,17,108,0.9962,3.32,0.54,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.186604318,0.034821172
8.4,0.745,0.11,1.9,0.09,16,63,0.9965,3.19,0.82,9.6,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.476219017,0.226784553
8.3,0.715,0.15,1.8,0.089,10,52,0.9968,3.23,0.77,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.412922974,0.170505383
5.2,0.34,0,1.8,0.05,27,63,0.9916,3.68,0.79,14,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,7.028766672,1.058360865
6.3,0.39,0.08,1.7,0.066,3,20,0.9954,3.34,0.58,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.608334974,0.370071441
5.2,0.34,0,1.8,0.05,27,63,0.9916,3.68,0.79,14,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,7.028766672,1.058360865
8.1,0.67,0.55,1.8,0.117,32,141,0.9968,3.17,0.62,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.995056243,2.44407E-05
5.8,0.68,0.02,1.8,0.087,21,94,0.9944,3.54,0.52,10,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.134447713,0.018076187
7.6,0.49,0.26,1.6,0.236,10,88,0.9968,3.11,0.8,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.240271477,0.057730383
6.9,0.49,0.1,2.3,0.074,12,30,0.9959,3.42,0.58,10.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.695487375,0.092727939
8.2,0.4,0.44,2.8,0.089,11,43,0.9975,3.53,0.61,10.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.741217914,0.066968168
7.3,0.33,0.47,2.1,0.077,5,11,0.9958,3.33,0.53,10.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.857292667,0.020365383
9.2,0.52,1,3.4,0.61,32,69,0.9996,2.74,2,9.4,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.839487585,3.383714574
7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.372590731,0.138823853
7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.372590731,0.138823853
7.1,0.43,0.42,5.5,0.07,29,129,0.9973,3.42,0.72,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.70517647,0.497273854
7.1,0.43,0.42,5.5,0.071,28,128,0.9973,3.42,0.71,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.693042147,0.480307418
7.1,0.43,0.42,5.5,0.07,29,129,0.9973,3.42,0.72,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.70517647,0.497273854
7.1,0.43,0.42,5.5,0.071,28,128,0.9973,3.42,0.71,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.693042147,0.480307418
7.1,0.68,0,2.2,0.073,12,22,0.9969,3.48,0.5,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.175909727,0.030944232
6.8,0.6,0.18,1.9,0.079,18,86,0.9968,3.59,0.57,9.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.041842176,0.918066417
7.6,0.95,0.03,2,0.09,7,20,0.9959,3.2,0.56,9.6,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.114689783,0.013153746
7.6,0.68,0.02,1.3,0.072,9,20,0.9965,3.17,1.08,9.2,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.807807333,3.268167355
7.8,0.53,0.04,1.7,0.076,17,31,0.9964,3.33,0.56,10,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.651053774,0.121763469
7.4,0.6,0.26,7.3,0.07,36,121,0.9982,3.37,0.49,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.135646948,0.018400095
7.3,0.59,0.26,7.2,0.07,35,121,0.9981,3.37,0.49,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.139138804,0.019359607
7.8,0.63,0.48,1.7,0.1,14,96,0.9961,3.19,0.62,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.172260531,0.02967369
6.8,0.64,0.1,2.1,0.085,18,101,0.9956,3.34,0.52,10.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.28378778,0.080535504
7.3,0.55,0.03,1.6,0.072,17,42,0.9956,3.37,0.48,9,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.233726844,1.522081927
6.8,0.63,0.07,2.1,0.089,11,44,0.9953,3.47,0.55,10.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.482474423,0.267832723
7.5,0.705,0.24,1.8,0.36,15,63,0.9964,3,1.59,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.713894679,0.509645612
7.9,0.885,0.03,1.8,0.058,4,8,0.9972,3.36,0.33,9.1,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.839050385,0.704005548
8,0.42,0.17,2,0.073,6,18,0.9972,3.29,0.61,9.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.584877477,0.172326709
8,0.42,0.17,2,0.073,6,18,0.9972,3.29,0.61,9.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.584877477,0.172326709
7.4,0.62,0.05,1.9,0.068,24,42,0.9961,3.42,0.57,11.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.943628671,0.003177727
7.3,0.38,0.21,2,0.08,7,35,0.9961,3.33,0.47,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.492394159,0.242452007
6.9,0.5,0.04,1.5,0.085,19,49,0.9958,3.35,0.78,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.651098465,0.423929211
7.3,0.38,0.21,2,0.08,7,35,0.9961,3.33,0.47,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.492394159,0.242452007
7.5,0.52,0.42,2.3,0.087,8,38,0.9972,3.58,0.61,10.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.576377849,0.179455727
7,0.805,0,2.5,0.068,7,20,0.9969,3.48,0.56,9.6,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.174155616,0.030330179
8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.477709432,0.228206301
8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.477709432,0.228206301
8.9,0.61,0.49,2,0.27,23,110,0.9972,3.12,1.02,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.227031079,0.051543111
7.2,0.73,0.02,2.5,0.076,16,42,0.9972,3.44,0.52,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.102155548,0.010435756
6.8,0.61,0.2,1.8,0.077,11,65,0.9971,3.54,0.58,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.09197881,0.008460102
6.7,0.62,0.21,1.9,0.079,8,62,0.997,3.52,0.58,9.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.08083516,0.844864002
8.9,0.31,0.57,2,0.111,26,85,0.9971,3.26,0.53,9.7,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.535555228,0.286819402
7.4,0.39,0.48,2,0.082,14,67,0.9972,3.34,0.55,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.324359657,0.105209187
7.7,0.705,0.1,2.6,0.084,9,26,0.9976,3.39,0.49,9.7,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.235191209,0.055314905
7.9,0.5,0.33,2,0.084,15,143,0.9968,3.2,0.55,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.148665875,0.022101542
7.9,0.49,0.32,1.9,0.082,17,144,0.9968,3.2,0.55,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.168900827,0.028527489
8.2,0.5,0.35,2.9,0.077,21,127,0.9976,3.23,0.62,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.270455812,0.073146346
6.4,0.37,0.25,1.9,0.074,21,49,0.9974,3.57,0.62,9.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.590442157,0.167737626
6.8,0.63,0.12,3.8,0.099,16,126,0.9969,3.28,0.61,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.092864634,0.00862384
7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.504447862,0.254467645
7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.504447862,0.254467645
7.8,0.59,0.33,2,0.074,24,120,0.9968,3.25,0.54,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.123618862,0.015281623
7.3,0.58,0.3,2.4,0.074,15,55,0.9968,3.46,0.59,10.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.483629078,0.233897085
11.5,0.3,0.6,2,0.067,12,27,0.9981,3.11,0.97,10.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.391080375,0.15294386
5.4,0.835,0.08,1.2,0.046,13,93,0.9924,3.57,0.85,13,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.132741145,0.752137922
6.9,1.09,0.06,2.1,0.061,12,31,0.9948,3.51,0.43,11.4,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.246897446,1.55475324
